pruid,prname,prnameFR,date,numconf,numprob,numdeaths,numtotal,numtested,numrecover,percentrecover,ratetested,numtoday,percentoday,ratetotal,ratedeaths,numdeathstoday,percentdeath,numtestedtoday,numrecoveredtoday,percentactive,numactive,rateactive,numtotal_last14,ratetotal_last14,numdeaths_last14,ratedeaths_last14
13,New Brunswick,Nouveau-Brunswick,20-07-2020,170,0,2,170,43077,163,95.88,55453,1,0.59,21.88,0.26,0,1.18,0,0,2.94,5,0.64,5,0.64,0,0.00
12,Nova Scotia,Nouvelle-Écosse,20-07-2020,1067,0,63,1067,61198,1003,94.00,63000,0,0.00,109.84,6.49,0,5.90,283,1,0.09,1,0.10,2,0.21,0,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,20-07-2020,36,0,0,36,17234,31,86.11,109808,0,0.00,22.94,0.00,0,0.00,346,2,13.89,5,3.19,4,2.55,0,0.00
60,Yukon,Yukon,20-07-2020,13,0,0,13,1417,11,84.62,34684,0,0.00,31.82,0.00,0,0.00,26,0,15.38,2,4.90,2,4.90,0,0.00
61,Northwest Territories,Territoires du Nord-Ouest,20-07-2020,5,0,0,5,2644,5,100.00,58984,0,0.00,11.15,0.00,0,0.00,0,0,0.00,0,0.00,0,0.00,0,0.00
62,Nunavut,Nunavut,20-07-2020,0,0,0,0,1246,0,N/A,32130,0,0.00,0.00,0.00,0,,0,0,,,0.00,0,0.00,0,0.00
99,Repatriated travellers,Voyageurs rapatriés,20-07-2020,13,0,,13,76,13,100.00,,0,0.00,,,,,0,0,,,,0,,0,
1,Canada,Canada,20-07-2020,111113,11,8858,111124,3573630,97474,87.72,95071,786,0.71,295.63,23.57,6,7.97,53088,423,4.31,4792,12.75,5190,13.81,165,0.44
59,British Columbia,Colombie-Britannique,21-07-2020,3328,0,189,3328,202849,2873,86.33,39999,28,0.85,65.62,3.73,0,5.68,1532,15,7.99,266,5.25,338,6.66,6,0.12
48,Alberta,Alberta,21-07-2020,9728,0,172,9728,508956,8363,85.97,116431,141,1.47,222.54,3.93,2,1.77,5766,55,12.26,1193,27.29,1292,29.56,15,0.34
47,Saskatchewan,Saskatchewan,21-07-2020,970,0,15,970,72727,813,83.81,61924,8,0.83,82.59,1.28,0,1.55,600,11,14.64,142,12.09,164,13.96,0,0.00
46,Manitoba,Manitoba,21-07-2020,353,13,7,366,75868,318,86.89,55400,12,3.39,26.73,0.51,0,1.91,1234,0,11.20,41,2.99,41,2.99,0,0.00
35,Ontario,Ontario,21-07-2020,37942,0,2753,37942,1847658,33605,88.57,126843,203,0.54,260.47,18.90,1,7.26,22223,92,4.17,1584,10.87,1882,12.92,62,0.43
24,Quebec,Québec,21-07-2020,57796,0,5658,57796,758349,50298,87.03,89376,180,0.31,681.16,66.68,1,9.79,10406,108,3.18,1840,21.69,1799,21.20,68,0.80
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,21-07-2020,263,0,3,263,22356,259,98.48,42865,1,0.38,50.43,0.58,0,1.14,264,0,0.38,1,0.19,2,0.38,0,0.00
13,New Brunswick,Nouveau-Brunswick,21-07-2020,170,0,2,170,43535,163,95.88,56042,0,0.00,21.88,0.26,0,1.18,458,0,2.94,5,0.64,5,0.64,0,0.00
12,Nova Scotia,Nouvelle-Écosse,21-07-2020,1067,0,63,1067,61477,1003,94.00,63287,0,0.00,109.84,6.49,0,5.90,279,0,0.09,1,0.10,2,0.21,0,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,21-07-2020,36,0,0,36,17492,33,91.67,111452,0,0.00,22.94,0.00,0,0.00,258,2,8.33,3,1.91,4,2.55,0,0.00
60,Yukon,Yukon,21-07-2020,13,0,0,13,1435,11,84.62,35125,0,0.00,31.82,0.00,0,0.00,18,0,15.38,2,4.90,2,4.90,0,0.00
61,Northwest Territories,Territoires du Nord-Ouest,21-07-2020,5,0,0,5,2704,5,100.00,60322,0,0.00,11.15,0.00,0,0.00,60,0,0.00,0,0.00,0,0.00,0,0.00
62,Nunavut,Nunavut,21-07-2020,0,0,0,0,1246,0,N/A,32130,0,0.00,0.00,0.00,0,,0,0,,,0.00,0,0.00,0,0.00
99,Repatriated travellers,Voyageurs rapatriés,21-07-2020,13,0,,13,76,13,100.00,,0,0.00,,,,,0,0,,,,0,,0,
1,Canada,Canada,21-07-2020,111684,13,8862,111697,3616728,97757,87.52,96217,573,0.52,297.15,23.58,4,7.93,43098,283,4.55,5078,13.51,5531,14.71,151,0.40
59,British Columbia,Colombie-Britannique,22-07-2020,3362,0,189,3362,204512,2888,85.90,40327,34,1.02,66.29,3.73,0,5.62,1663,15,8.48,285,5.62,354,6.98,3,0.06
48,Alberta,Alberta,22-07-2020,9861,0,174,9861,514742,8436,85.55,117754,133,1.37,225.58,3.98,2,1.76,5786,73,12.69,1251,28.62,1379,31.55,16,0.37
47,Saskatchewan,Saskatchewan,22-07-2020,1030,0,15,1030,73754,825,80.10,62798,60,6.19,87.70,1.28,0,1.46,1027,12,18.45,190,16.18,222,18.90,0,0.00
46,Manitoba,Manitoba,22-07-2020,361,13,7,374,76604,318,85.03,55937,8,2.19,27.31,0.51,0,1.87,736,0,13.10,49,3.58,49,3.58,0,0.00
35,Ontario,Ontario,22-07-2020,38107,0,2755,38107,1870864,33812,88.73,128436,165,0.43,261.61,18.91,2,7.23,23206,207,4.04,1540,10.57,1929,13.24,55,0.38
24,Quebec,Québec,22-07-2020,57938,0,5662,57938,767792,50373,86.94,90489,142,0.25,682.83,66.73,4,9.77,9443,75,3.28,1903,22.43,1859,21.91,59,0.70
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,22-07-2020,264,0,3,264,22709,259,98.11,43542,1,0.38,50.62,0.58,0,1.14,353,0,0.76,2,0.38,3,0.58,0,0.00
13,New Brunswick,Nouveau-Brunswick,22-07-2020,170,0,2,170,43863,165,97.06,56464,0,0.00,21.88,0.26,0,1.18,328,2,1.76,3,0.39,5,0.64,0,0.00
12,Nova Scotia,Nouvelle-Écosse,22-07-2020,1067,0,63,1067,61828,1003,94.00,63649,0,0.00,109.84,6.49,0,5.90,351,0,0.09,1,0.10,1,0.10,0,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,22-07-2020,36,0,0,36,17622,34,94.44,112280,0,0.00,22.94,0.00,0,0.00,130,1,5.56,2,1.27,4,2.55,0,0.00
60,Yukon,Yukon,22-07-2020,13,0,0,13,1435,11,84.62,35125,0,0.00,31.82,0.00,0,0.00,0,0,15.38,2,4.90,2,4.90,0,0.00
61,Northwest Territories,Territoires du Nord-Ouest,22-07-2020,5,0,0,5,2704,5,100.00,60322,0,0.00,11.15,0.00,0,0.00,0,0,0.00,0,0.00,0,0.00,0,0.00
62,Nunavut,Nunavut,22-07-2020,0,0,0,0,1273,0,N/A,32826,0,0.00,0.00,0.00,0,,27,0,,,0.00,0,0.00,0,0.00
99,Repatriated travellers,Voyageurs rapatriés,22-07-2020,13,0,,13,76,13,100.00,,0,0.00,,,,,0,0,,,,0,,0,
1,Canada,Canada,22-07-2020,112227,13,8870,112240,3659778,98142,87.44,97362,543,0.49,298.60,23.60,8,7.90,43050,385,4.66,5228,13.91,5807,15.45,133,0.35
59,British Columbia,Colombie-Britannique,23-07-2020,3392,0,190,3392,206900,2898,85.44,40798,30,0.89,66.89,3.75,1,5.60,2388,10,8.96,304,5.99,364,7.18,4,0.08
48,Alberta,Alberta,23-07-2020,9975,0,176,9975,520722,8506,85.27,119122,114,1.16,228.19,4.03,2,1.76,5980,70,12.96,1293,29.58,1456,33.31,15,0.34
47,Saskatchewan,Saskatchewan,23-07-2020,1072,0,16,1072,74989,838,78.17,63850,42,4.08,91.28,1.36,1,1.49,1235,13,20.34,218,18.56,259,22.05,1,0.09
46,Manitoba,Manitoba,23-07-2020,362,13,7,375,77805,319,85.07,56814,1,0.27,27.38,0.51,0,1.87,1201,1,13.07,49,3.58,50,3.65,0,0.00
35,Ontario,Ontario,23-07-2020,38210,0,2755,38210,1896014,33963,88.89,130162,103,0.27,262.31,18.91,0,7.21,25150,151,3.90,1492,10.24,1862,12.78,52,0.36
24,Quebec,Québec,23-07-2020,58080,0,5662,58080,767792,50505,86.96,90489,142,0.25,684.50,66.73,0,9.75,0,132,3.29,1913,22.55,1864,21.97,53,0.62
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,23-07-2020,264,0,3,264,22983,259,98.11,44067,0,0.00,50.62,0.58,0,1.14,274,0,0.76,2,0.38,3,0.58,0,0.00
13,New Brunswick,Nouveau-Brunswick,23-07-2020,170,0,2,170,44147,165,97.06,56830,0,0.00,21.88,0.26,0,1.18,284,0,1.76,3,0.39,4,0.51,0,0.00
12,Nova Scotia,Nouvelle-Écosse,23-07-2020,1067,0,63,1067,62365,1003,94.00,64201,0,0.00,109.84,6.49,0,5.90,537,0,0.09,1,0.10,1,0.10,0,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,23-07-2020,36,0,0,36,18038,34,94.44,114931,0,0.00,22.94,0.00,0,0.00,416,0,5.56,2,1.27,3,1.91,0,0.00
60,Yukon,Yukon,23-07-2020,13,0,0,13,1469,11,84.62,35957,0,0.00,31.82,0.00,0,0.00,34,0,15.38,2,4.90,2,4.90,0,0.00
61,Northwest Territories,Territoires du Nord-Ouest,23-07-2020,5,0,0,5,2736,5,100.00,61036,0,0.00,11.15,0.00,0,0.00,32,0,0.00,0,0.00,0,0.00,0,0.00
62,Nunavut,Nunavut,23-07-2020,0,0,0,0,1286,0,N/A,33161,0,0.00,0.00,0.00,0,,13,0,,,0.00,0,0.00,0,0.00
99,Repatriated travellers,Voyageurs rapatriés,23-07-2020,13,0,,13,76,13,100.00,,0,0.00,,,,,0,0,,,,0,,0,
1,Canada,Canada,23-07-2020,112659,13,8874,112672,3697322,98519,87.44,98361,432,0.38,299.75,23.61,4,7.88,37544,377,4.69,5279,14.04,5868,15.61,125,0.33
59,British Columbia,Colombie-Britannique,24-07-2020,3419,0,191,3419,209472,2934,85.81,41305,27,0.80,67.42,3.77,1,5.59,2572,36,8.60,294,5.80,366,7.22,4,0.08
48,Alberta,Alberta,24-07-2020,10086,0,178,10086,527149,8567,84.94,120593,111,1.11,230.73,4.07,2,1.76,6427,61,13.30,1341,30.68,1490,34.09,18,0.41
47,Saskatchewan,Saskatchewan,24-07-2020,1099,0,16,1099,76315,848,77.16,64979,27,2.52,93.57,1.36,0,1.46,1326,10,21.38,235,20.01,284,24.18,1,0.09
46,Manitoba,Manitoba,24-07-2020,371,13,7,384,79194,319,83.07,57828,9,2.40,28.04,0.51,0,1.82,1389,0,15.10,58,4.24,59,4.31,0,0.00
35,Ontario,Ontario,24-07-2020,38405,0,2758,38405,1923881,34100,88.79,132075,195,0.51,263.65,18.93,3,7.18,27867,137,4.03,1547,10.62,1941,13.33,48,0.33
24,Quebec,Québec,24-07-2020,58243,0,5663,58243,747110,50615,86.90,88051,163,0.28,686.43,66.74,1,9.72,-20682,110,3.37,1965,23.16,1927,22.71,51,0.60
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,24-07-2020,265,0,3,265,23254,259,97.74,44587,1,0.38,50.81,0.58,0,1.13,271,0,1.13,3,0.58,3,0.58,0,0.00
13,New Brunswick,Nouveau-Brunswick,24-07-2020,170,0,2,170,44480,165,97.06,57259,0,0.00,21.88,0.26,0,1.18,333,0,1.76,3,0.39,4,0.51,0,0.00
12,Nova Scotia,Nouvelle-Écosse,24-07-2020,1067,0,63,1067,62752,1003,94.00,64600,0,0.00,109.84,6.49,0,5.90,387,0,0.09,1,0.10,1,0.10,0,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,24-07-2020,36,0,0,36,18276,34,94.44,116447,0,0.00,22.94,0.00,0,0.00,238,0,5.56,2,1.27,3,1.91,0,0.00
60,Yukon,Yukon,24-07-2020,14,0,0,14,1488,11,78.57,36422,1,7.69,34.27,0.00,0,0.00,19,0,21.43,3,7.34,3,7.34,0,0.00
61,Northwest Territories,Territoires du Nord-Ouest,24-07-2020,5,0,0,5,2740,5,100.00,61125,0,0.00,11.15,0.00,0,0.00,4,0,0.00,0,0.00,0,0.00,0,0.00
62,Nunavut,Nunavut,24-07-2020,0,0,0,0,1296,0,N/A,33419,0,0.00,0.00,0.00,0,,10,0,,,0.00,0,0.00,0,0.00
99,Repatriated travellers,Voyageurs rapatriés,24-07-2020,13,0,,13,76,13,100.00,,0,0.00,,,,,0,0,,,,0,,0,
1,Canada,Canada,24-07-2020,113193,13,8881,113206,3717483,98873,87.34,98897,534,0.47,301.17,23.63,7,7.84,20161,354,4.82,5452,14.50,6081,16.18,122,0.32
59,British Columbia,Colombie-Britannique,25-07-2020,3419,0,191,3419,211792,2934,85.81,41763,0,0.00,67.42,3.77,0,5.59,2320,0,8.60,294,5.80,366,7.22,4,0.08
48,Alberta,Alberta,25-07-2020,10086,0,178,10086,527149,8567,84.94,120593,0,0.00,230.73,4.07,0,1.76,0,0,13.30,1341,30.68,1490,34.09,18,0.41
47,Saskatchewan,Saskatchewan,25-07-2020,1136,0,16,1136,77846,862,75.88,66282,37,3.37,96.73,1.36,0,1.41,1531,14,22.71,258,21.97,321,27.33,1,0.09
46,Manitoba,Manitoba,25-07-2020,375,13,7,388,79194,319,82.22,57828,4,1.04,28.33,0.51,0,1.80,0,0,15.98,62,4.53,63,4.60,0,0.00
35,Ontario,Ontario,25-07-2020,38543,0,2759,38543,1952807,34240,88.84,134061,138,0.36,264.60,18.94,1,7.16,28926,140,4.01,1544,10.60,1949,13.38,43,0.30
24,Quebec,Québec,25-07-2020,58414,0,5666,58414,757813,50703,86.80,89312,171,0.29,688.44,66.78,3,9.70,10703,88,3.50,2045,24.10,2007,23.65,46,0.54
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,25-07-2020,265,0,3,265,23361,259,97.74,44792,0,0.00,50.81,0.58,0,1.13,107,0,1.13,3,0.58,3,0.58,0,0.00
13,New Brunswick,Nouveau-Brunswick,25-07-2020,170,0,2,170,44808,165,97.06,57681,0,0.00,21.88,0.26,0,1.18,328,0,1.76,3,0.39,4,0.51,0,0.00
12,Nova Scotia,Nouvelle-Écosse,25-07-2020,1067,0,63,1067,63040,1003,94.00,64896,0,0.00,109.84,6.49,0,5.90,288,0,0.09,1,0.10,1,0.10,0,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,25-07-2020,36,0,0,36,18517,34,94.44,117983,0,0.00,22.94,0.00,0,0.00,241,0,5.56,2,1.27,3,1.91,0,0.00
60,Yukon,Yukon,25-07-2020,14,0,0,14,1488,11,78.57,36422,0,0.00,34.27,0.00,0,0.00,0,0,21.43,3,7.34,3,7.34,0,0.00
61,Northwest Territories,Territoires du Nord-Ouest,25-07-2020,5,0,0,5,2740,5,100.00,61125,0,0.00,11.15,0.00,0,0.00,0,0,0.00,0,0.00,0,0.00,0,0.00
62,Nunavut,Nunavut,25-07-2020,0,0,0,0,1296,0,N/A,33419,0,0.00,0.00,0.00,0,,0,0,,,0.00,0,0.00,0,0.00
99,Repatriated travellers,Voyageurs rapatriés,25-07-2020,13,0,,13,76,13,100.00,,0,0.00,,,,,0,0,,,,0,,0,
1,Canada,Canada,25-07-2020,113543,13,8885,113556,3761927,99115,87.28,100080,350,0.31,302.10,23.64,4,7.82,44444,242,4.89,5556,14.78,6210,16.52,112,0.30
59,British Columbia,Colombie-Britannique,26-07-2020,3419,0,191,3419,213925,2934,85.81,42183,0,0.00,67.42,3.77,0,5.59,2133,0,8.60,294,5.80,366,7.22,4,0.08
48,Alberta,Alberta,26-07-2020,10086,0,178,10086,527149,8567,84.94,120593,0,0.00,230.73,4.07,0,1.76,0,0,13.30,1341,30.68,1490,34.09,18,0.41
47,Saskatchewan,Saskatchewan,26-07-2020,1178,0,16,1178,79038,873,74.11,67297,42,3.70,100.30,1.36,0,1.36,1192,11,24.53,289,24.61,363,30.91,1,0.09
46,Manitoba,Manitoba,26-07-2020,381,13,7,394,79194,319,80.96,57828,6,1.55,28.77,0.51,0,1.78,0,0,17.26,68,4.97,69,5.04,0,0.00
35,Ontario,Ontario,26-07-2020,38680,0,2763,38680,1978097,34359,88.83,135797,137,0.36,265.54,18.97,4,7.14,25290,119,4.03,1558,10.70,1957,13.43,44,0.30
24,Quebec,Québec,26-07-2020,58583,0,5667,58583,768346,50812,86.74,90554,169,0.29,690.43,66.79,1,9.67,10533,109,3.59,2104,24.80,2062,24.30,40,0.47
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,26-07-2020,266,0,3,266,23657,259,97.37,45360,1,0.38,51.00,0.58,0,1.13,296,0,1.50,4,0.77,4,0.77,0,0.00
13,New Brunswick,Nouveau-Brunswick,26-07-2020,170,0,2,170,44953,165,97.06,57867,0,0.00,21.88,0.26,0,1.18,145,0,1.76,3,0.39,4,0.51,0,0.00
12,Nova Scotia,Nouvelle-Écosse,26-07-2020,1067,0,63,1067,63313,1004,94.10,65177,0,0.00,109.84,6.49,0,5.90,273,1,0.00,0,0.00,1,0.10,0,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,26-07-2020,36,0,0,36,18671,34,94.44,118964,0,0.00,22.94,0.00,0,0.00,154,0,5.56,2,1.27,2,1.27,0,0.00
60,Yukon,Yukon,26-07-2020,14,0,0,14,1488,11,78.57,36422,0,0.00,34.27,0.00,0,0.00,0,0,21.43,3,7.34,3,7.34,0,0.00
61,Northwest Territories,Territoires du Nord-Ouest,26-07-2020,5,0,0,5,2740,5,100.00,61125,0,0.00,11.15,0.00,0,0.00,0,0,0.00,0,0.00,0,0.00,0,0.00
62,Nunavut,Nunavut,26-07-2020,0,0,0,0,1303,0,N/A,33600,0,0.00,0.00,0.00,0,,7,0,,,0.00,0,0.00,0,0.00
99,Repatriated travellers,Voyageurs rapatriés,26-07-2020,13,0,,13,76,13,100.00,,0,0.00,,,,,0,0,,,,0,,0,
1,Canada,Canada,26-07-2020,113898,13,8890,113911,3801950,99355,87.22,101145,355,0.31,303.04,23.65,5,7.80,40023,240,4.97,5666,15.07,6321,16.82,107,0.28
59,British Columbia,Colombie-Britannique,27-07-2020,3500,0,193,3500,216077,3043,86.94,42608,81,2.37,69.02,3.81,2,5.51,2152,109,7.54,264,5.21,385,7.59,4,0.08
48,Alberta,Alberta,27-07-2020,10390,0,186,10390,547785,8774,84.45,125314,304,3.01,237.69,4.26,8,1.79,20636,207,13.76,1430,32.71,1564,35.78,25,0.57
47,Saskatchewan,Saskatchewan,27-07-2020,1209,0,16,1209,80420,886,73.28,68474,31,2.63,102.94,1.36,0,1.32,1382,13,25.39,307,26.14,338,28.78,1,0.09
46,Manitoba,Manitoba,27-07-2020,387,13,7,400,82893,319,79.75,60529,6,1.52,29.21,0.51,0,1.75,3699,0,18.50,74,5.40,75,5.48,0,0.00
35,Ontario,Ontario,27-07-2020,38799,0,2764,38799,2001954,34461,88.82,137435,119,0.31,266.36,18.97,1,7.12,23857,102,4.06,1574,10.81,1960,13.46,42,0.29
24,Quebec,Québec,27-07-2020,58728,0,5667,58728,777793,50886,86.65,91667,145,0.25,692.14,66.79,0,9.65,9447,74,3.70,2175,25.63,2107,24.83,39,0.46
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,27-07-2020,266,0,3,266,23839,259,97.37,45709,0,0.00,51.00,0.58,0,1.13,182,0,1.50,4,0.77,4,0.77,0,0.00
13,New Brunswick,Nouveau-Brunswick,27-07-2020,170,0,2,170,45157,165,97.06,58130,0,0.00,21.88,0.26,0,1.18,204,0,1.76,3,0.39,4,0.51,0,0.00
12,Nova Scotia,Nouvelle-Écosse,27-07-2020,1067,0,63,1067,63458,1004,94.10,65327,0,0.00,109.84,6.49,0,5.90,145,0,0.00,0,0.00,1,0.10,0,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,27-07-2020,36,0,0,36,18754,34,94.44,119493,0,0.00,22.94,0.00,0,0.00,83,0,5.56,2,1.27,1,0.64,0,0.00
60,Yukon,Yukon,27-07-2020,14,0,0,14,1523,11,78.57,37279,0,0.00,34.27,0.00,0,0.00,35,0,21.43,3,7.34,3,7.34,0,0.00
61,Northwest Territories,Territoires du Nord-Ouest,27-07-2020,5,0,0,5,2797,5,100.00,62397,0,0.00,11.15,0.00,0,0.00,57,0,0.00,0,0.00,0,0.00,0,0.00
62,Nunavut,Nunavut,27-07-2020,0,0,0,0,1304,0,N/A,33626,0,0.00,0.00,0.00,0,,1,0,,,0.00,0,0.00,0,0.00
99,Repatriated travellers,Voyageurs rapatriés,27-07-2020,13,0,,13,76,13,100.00,,0,0.00,,,,,0,0,,,,0,,0,
1,Canada,Canada,27-07-2020,114584,13,8901,114597,3863830,99860,87.14,102791,686,0.60,304.87,23.68,11,7.77,61880,505,5.09,5836,15.53,6442,17.14,111,0.30
59,British Columbia,Colombie-Britannique,28-07-2020,3523,0,194,3523,217427,3076,87.31,42874,23,0.66,69.47,3.83,1,5.51,1350,33,7.18,253,4.99,395,7.79,5,0.10
48,Alberta,Alberta,28-07-2020,10470,0,187,10470,553619,8886,84.87,126648,80,0.77,239.52,4.28,1,1.79,5834,112,13.34,1397,31.96,1558,35.64,24,0.55
47,Saskatchewan,Saskatchewan,28-07-2020,1218,0,17,1218,81150,907,74.47,69095,9,0.74,103.71,1.45,1,1.40,730,21,24.14,294,25.03,342,29.12,2,0.17
46,Manitoba,Manitoba,28-07-2020,391,14,8,405,83790,319,78.77,61184,5,1.25,29.57,0.58,1,1.98,897,0,19.26,78,5.70,75,5.48,1,0.07
35,Ontario,Ontario,28-07-2020,38910,0,2768,38910,2018721,34567,88.84,138586,111,0.29,267.12,19.00,4,7.11,16767,106,4.05,1575,10.81,1960,13.46,45,0.31
24,Quebec,Québec,28-07-2020,58897,0,5670,58897,786727,50886,86.40,92720,169,0.29,694.13,66.82,3,9.63,8934,0,3.97,2341,27.59,2167,25.54,37,0.44
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,28-07-2020,266,0,3,266,24050,259,97.37,46113,0,0.00,51.00,0.58,0,1.13,211,0,1.50,4,0.77,4,0.77,0,0.00
13,New Brunswick,Nouveau-Brunswick,28-07-2020,170,0,2,170,45374,165,97.06,58409,0,0.00,21.88,0.26,0,1.18,217,0,1.76,3,0.39,3,0.39,0,0.00
12,Nova Scotia,Nouvelle-Écosse,28-07-2020,1067,0,63,1067,63702,1004,94.10,65578,0,0.00,109.84,6.49,0,5.90,244,0,0.00,0,0.00,1,0.10,0,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,28-07-2020,36,0,0,36,18895,36,100.00,120391,0,0.00,22.94,0.00,0,0.00,141,2,0.00,0,0.00,0,0.00,0,0.00
60,Yukon,Yukon,28-07-2020,14,0,0,14,1547,11,78.57,37867,0,0.00,34.27,0.00,0,0.00,24,0,21.43,3,7.34,3,7.34,0,0.00
61,Northwest Territories,Territoires du Nord-Ouest,28-07-2020,5,0,0,5,2810,5,100.00,62687,0,0.00,11.15,0.00,0,0.00,13,0,0.00,0,0.00,0,0.00,0,0.00
62,Nunavut,Nunavut,28-07-2020,0,0,0,0,1304,0,N/A,33626,0,0.00,0.00,0.00,0,,0,0,,,0.00,0,0.00,0,0.00
99,Repatriated travellers,Voyageurs rapatriés,28-07-2020,13,0,,13,76,13,100.00,,0,0.00,,,,,0,0,,,,0,,0,
1,Canada,Canada,28-07-2020,114980,14,8912,114994,3899192,100134,87.08,103732,397,0.35,305.92,23.71,11,7.75,35362,274,5.17,5948,15.82,6508,17.31,114,0.30
59,British Columbia,Colombie-Britannique,29-07-2020,3562,0,194,3562,219244,3109,87.28,43232,39,1.11,70.24,3.83,0,5.45,1817,33,7.27,259,5.11,413,8.14,5,0.10
48,Alberta,Alberta,29-07-2020,10603,0,190,10603,559932,8983,84.72,128092,133,1.27,242.56,4.35,3,1.79,6313,97,13.49,1430,32.71,1609,36.81,27,0.62
47,Saskatchewan,Saskatchewan,29-07-2020,1268,0,17,1268,82302,929,73.26,70076,50,4.11,107.96,1.45,0,1.34,1152,22,25.39,322,27.42,387,32.95,2,0.17
46,Manitoba,Manitoba,29-07-2020,393,14,8,407,84415,325,79.85,61641,2,0.49,29.72,0.58,0,1.97,625,6,18.18,74,5.40,77,5.62,1,0.07
35,Ontario,Ontario,29-07-2020,38986,0,2769,38986,2045136,34741,89.11,140400,76,0.20,267.64,19.01,1,7.10,26415,174,3.79,1476,10.13,1934,13.28,37,0.25
24,Quebec,Québec,29-07-2020,59009,0,5672,59009,796549,50886,86.23,93878,112,0.19,695.45,66.85,2,9.61,9822,0,4.15,2451,28.89,2150,25.34,36,0.42
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,29-07-2020,266,0,3,266,24333,259,97.37,46656,0,0.00,51.00,0.58,0,1.13,283,0,1.50,4,0.77,4,0.77,0,0.00
13,New Brunswick,Nouveau-Brunswick,29-07-2020,170,0,2,170,45630,165,97.06,58739,0,0.00,21.88,0.26,0,1.18,256,0,1.76,3,0.39,2,0.26,0,0.00
12,Nova Scotia,Nouvelle-Écosse,29-07-2020,1067,0,64,1067,63987,1003,94.00,65871,0,0.00,109.84,6.59,1,6.00,285,-1,0.00,0,0.00,0,0.00,1,0.10
11,Prince Edward Island,Île-du-Prince-Édouard,29-07-2020,36,0,0,36,19244,36,100.00,122615,0,0.00,22.94,0.00,0,0.00,349,0,0.00,0,0.00,0,0.00,0,0.00
60,Yukon,Yukon,29-07-2020,14,0,0,14,1547,11,78.57,37867,0,0.00,34.27,0.00,0,0.00,0,0,21.43,3,7.34,3,7.34,0,0.00
61,Northwest Territories,Territoires du Nord-Ouest,29-07-2020,5,0,0,5,2826,5,100.00,63044,0,0.00,11.15,0.00,0,0.00,16,0,0.00,0,0.00,0,0.00,0,0.00
62,Nunavut,Nunavut,29-07-2020,0,0,0,0,1344,0,N/A,34657,0,0.00,0.00,0.00,0,,40,0,,,0.00,0,0.00,0,0.00
99,Repatriated travellers,Voyageurs rapatriés,29-07-2020,13,0,,13,76,13,100.00,,0,0.00,,,,,0,0,,,,0,,0,
1,Canada,Canada,29-07-2020,115392,14,8919,115406,3946565,100465,87.05,104992,412,0.36,307.02,23.73,7,7.73,47373,331,5.22,6022,16.02,6579,17.50,109,0.29
59,British Columbia,Colombie-Britannique,30-07-2020,3591,0,194,3591,221727,3155,87.86,43722,29,0.81,70.81,3.83,0,5.40,2483,46,6.74,242,4.77,421,8.30,5,0.10
48,Alberta,Alberta,30-07-2020,10716,0,195,10716,566054,9113,85.04,129493,113,1.07,245.14,4.46,5,1.82,6122,130,13.14,1408,32.21,1602,36.65,30,0.69
47,Saskatchewan,Saskatchewan,30-07-2020,1306,0,18,1306,83738,984,75.34,71299,38,3.00,111.20,1.53,1,1.38,1436,55,23.28,304,25.88,383,32.61,3,0.26
46,Manitoba,Manitoba,30-07-2020,395,14,8,409,85575,325,79.46,62488,2,0.49,29.87,0.58,0,1.96,1160,0,18.58,76,5.55,78,5.70,1,0.07
35,Ontario,Ontario,30-07-2020,39075,0,2772,39075,2071907,34906,89.33,142237,89,0.23,268.25,19.03,3,7.09,26771,165,3.58,1397,9.59,1912,13.13,35,0.24
24,Quebec,Québec,30-07-2020,59131,0,5673,59131,807364,50886,86.06,95152,122,0.21,696.89,66.86,1,9.59,10815,0,4.35,2572,30.31,2130,25.10,27,0.32
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,30-07-2020,266,0,3,266,24671,259,97.37,47304,0,0.00,51.00,0.58,0,1.13,338,0,1.50,4,0.77,4,0.77,0,0.00
13,New Brunswick,Nouveau-Brunswick,30-07-2020,170,0,2,170,45889,166,97.65,59072,0,0.00,21.88,0.26,0,1.18,259,1,1.18,2,0.26,2,0.26,0,0.00
